Store,Dept,Product,Date,Weekly_Sales,Revenue,Quantity,Unit_Price,Discount,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Type,Size,Region,Category,Profit,Profit_Margin,Customer_Segment
5,10,Vitamin Bundle,2023-08-11,14521.26,14521.26,176,87.77,0.06,0,42.24,2.115,221.33,6.096,B,46703,West,Pharmacy,3479.88,0.2396,Value
5,12,Bedding Set,2023-08-11,16277.14,16277.14,235,69.26,0,0,42.24,2.115,221.33,6.096,B,46703,West,Home,2787.64,0.1713,Value
5,16,Board Game Pack,2023-08-11,26600.32,26600.32,184,151.38,0.045,0,42.24,2.115,221.33,6.096,B,46703,West,Toys,3701.54,0.1392,Premium
5,20,All-Weather Mats,2023-08-11,20371.28,20371.28,150,142.66,0.048,0,42.24,2.115,221.33,6.096,B,46703,West,Automotive,3146.99,0.1545,Family
5,24,Outdoor Lighting,2023-08-11,26954.77,26954.77,303,96.7,0.08,0,42.24,2.115,221.33,6.096,B,46703,West,Garden,5056.18,0.1876,Family
5,28,Holiday Decor Box,2023-08-11,13406.02,13406.02,408,33.06,0.006,0,42.24,2.115,221.33,6.096,B,46703,West,Seasonal,4130.18,0.3081,Value
6,1,Bakery Value Pack,2023-08-11,23946.75,23946.75,319,80.29,0.065,0,42.24,2.115,221.33,6.096,B,134194,Midwest,Grocery,4897.24,0.2045,Convenience
6,3,Cleaning Starter Kit,2023-08-11,28102.33,28102.33,240,130.98,0.106,0,42.24,2.115,221.33,6.096,B,134194,Midwest,Household,6896.41,0.2454,Premium
6,5,Wireless Headphones,2023-08-11,29793.25,29793.25,371,85.52,0.061,0,42.24,2.115,221.33,6.096,B,134194,Midwest,Technology,5622.19,0.1887,Family
6,7,Athletic Shoes,2023-08-11,35330.48,35330.48,230,156.75,0.02,0,42.24,2.115,221.33,6.096,B,134194,Midwest,Apparel,8505.05,0.2407,Value
6,10,Wellness Pack,2023-08-11,22141.92,22141.92,375,64.46,0.084,0,42.24,2.115,221.33,6.096,B,134194,Midwest,Pharmacy,3732.45,0.1686,Value
6,12,Bedding Set,2023-08-11,35969.44,35969.44,230,170.17,0.081,0,42.24,2.115,221.33,6.096,B,134194,Midwest,Home,8913.62,0.2478,Premium
6,16,Outdoor Play Set,2023-08-11,45396.26,45396.26,370,132.35,0.073,0,42.24,2.115,221.33,6.096,B,134194,Midwest,Toys,11169.8,0.2461,Premium
6,20,All-Weather Mats,2023-08-11,35148.82,35148.82,248,148.41,0.045,0,42.24,2.115,221.33,6.096,B,134194,Midwest,Automotive,4923.21,0.1401,Family
6,24,Garden Tool Set,2023-08-11,44566.09,44566.09,94,482.31,0.017,0,42.24,2.115,221.33,6.096,B,134194,Midwest,Garden,6876.42,0.1543,Family
6,28,Holiday Decor Box,2023-08-11,23318.87,23318.87,219,116.5,0.086,0,42.24,2.115,221.33,6.096,B,134194,Midwest,Seasonal,5363.47,0.23,Value
7,1,Great Value Cereal,2023-08-11,15776.53,15776.53,214,81.37,0.094,0,42.24,2.115,221.33,6.096,C,133236,Midwest,Grocery,2839.88,0.18,Value
7,3,Laundry Detergent,2023-08-11,15815.99,15815.99,186,89.79,0.053,0,42.24,2.115,221.33,6.096,C,133236,Midwest,Household,4135.51,0.2615,Value
7,5,Smart TV 43 Inch,2023-08-11,20674.38,20674.38,207,106.93,0.066,0,42.24,2.115,221.33,6.096,C,133236,Midwest,Technology,4759.42,0.2302,Value
7,7,Winter Jacket,2023-08-11,21384.7,21384.7,179,124.19,0.038,0,42.24,2.115,221.33,6.096,C,133236,Midwest,Apparel,5394.06,0.2522,Premium
7,10,Wellness Pack,2023-08-11,16282.15,16282.15,323,54.73,0.079,0,42.24,2.115,221.33,6.096,C,133236,Midwest,Pharmacy,4479.96,0.2751,Premium
7,12,Storage Organizer,2023-08-11,19131.75,19131.75,63,327.24,0.072,0,42.24,2.115,221.33,6.096,C,133236,Midwest,Home,3692.55,0.193,Convenience
7,16,Building Blocks,2023-08-11,27100.04,27100.04,138,205.85,0.046,0,42.24,2.115,221.33,6.096,C,133236,Midwest,Toys,4093.6,0.1511,Convenience
7,20,Car Care Kit,2023-08-11,20176.53,20176.53,115,177.22,0.01,0,42.24,2.115,221.33,6.096,C,133236,Midwest,Automotive,4594.47,0.2277,Convenience
7,24,Garden Tool Set,2023-08-11,26855.73,26855.73,412,68.98,0.055,0,42.24,2.115,221.33,6.096,C,133236,Midwest,Garden,5792.11,0.2157,Premium
7,28,Back-to-School Kit,2023-08-11,14426.79,14426.79,339,44.28,0.039,0,42.24,2.115,221.33,6.096,C,133236,Midwest,Seasonal,1992.67,0.1381,Convenience
8,1,Bakery Value Pack,2023-08-11,32050.86,32050.86,65,512.57,0.038,0,42.24,2.115,221.33,6.096,A,135165,West,Grocery,4466.98,0.1394,Value
8,3,Cleaning Starter Kit,2023-08-11,49662.72,49662.72,200,262.21,0.053,0,42.24,2.115,221.33,6.096,A,135165,West,Household,12082.42,0.2433,Family
8,5,Tablet Essentials Kit,2023-08-11,59379.62,59379.62,104,612.62,0.068,0,42.24,2.115,221.33,6.096,A,135165,West,Technology,14094.75,0.2374,Family
8,7,Denim Jeans,2023-08-11,74052.0,74052.0,78,972.73,0.024,0,42.24,2.115,221.33,6.096,A,135165,West,Apparel,16698.21,0.2255,Convenience
8,10,Wellness Pack,2023-08-11,45740.09,45740.09,236,200.22,0.032,0,42.24,2.115,221.33,6.096,A,135165,West,Pharmacy,12132.76,0.2653,Value
8,12,Cookware Combo,2023-08-11,50480.57,50480.57,358,141.01,0,0,42.24,2.115,221.33,6.096,A,135165,West,Home,7383.45,0.1463,Premium
8,16,Board Game Pack,2023-08-11,89613.02,89613.02,203,452.76,0.025,0,42.24,2.115,221.33,6.096,A,135165,West,Toys,27350.52,0.3052,Convenience
8,20,Motor Oil Pack,2023-08-11,47309.27,47309.27,340,155.12,0.103,0,42.24,2.115,221.33,6.096,A,135165,West,Automotive,9881.69,0.2089,Value
8,24,Patio Planter,2023-08-11,84358.22,84358.22,379,229.47,0.03,0,42.24,2.115,221.33,6.096,A,135165,West,Garden,15389.76,0.1824,Family
8,28,Holiday Decor Box,2023-08-11,43476.27,43476.27,405,114.32,0.061,0,42.24,2.115,221.33,6.096,A,135165,West,Seasonal,5989.91,0.1378,Premium
9,1,Great Value Cereal,2023-08-11,23359.08,23359.08,262,96.49,0.076,0,42.24,2.115,221.33,6.096,B,185568,Northeast,Grocery,5787.69,0.2478,Value
9,3,Cleaning Starter Kit,2023-08-11,31759.2,31759.2,205,164.29,0.057,0,42.24,2.115,221.33,6.096,B,185568,Northeast,Household,8621.71,0.2715,Premium
9,5,Tablet Essentials Kit,2023-08-11,35072.77,35072.77,82,457.45,0.065,0,42.24,2.115,221.33,6.096,B,185568,Northeast,Technology,7444.46,0.2123,Convenience
9,7,Winter Jacket,2023-08-11,38419.06,38419.06,49,828.82,0.054,0,42.24,2.115,221.33,6.096,B,185568,Northeast,Apparel,6660.48,0.1734,Value
9,10,First Aid Kit,2023-08-11,25119.71,25119.71,295,85.15,0,0,42.24,2.115,221.33,6.096,B,185568,Northeast,Pharmacy,4694.91,0.1869,Premium
9,12,Cookware Combo,2023-08-11,36061.82,36061.82,381,97.58,0.03,0,42.24,2.115,221.33,6.096,B,185568,Northeast,Home,5930.99,0.1645,Family
9,16,Building Blocks,2023-08-11,48713.34,48713.34,64,761.15,0,0,42.24,2.115,221.33,6.096,B,185568,Northeast,Toys,11896.38,0.2442,Convenience
9,20,Car Care Kit,2023-08-11,32927.72,32927.72,413,83.31,0.043,0,42.24,2.115,221.33,6.096,B,185568,Northeast,Automotive,8902.67,0.2704,Convenience
9,24,Garden Tool Set,2023-08-11,51381.45,51381.45,327,165.57,0.051,0,42.24,2.115,221.33,6.096,B,185568,Northeast,Garden,9698.78,0.1888,Family
9,28,Back-to-School Kit,2023-08-11,29094.35,29094.35,214,140.45,0.032,0,42.24,2.115,221.33,6.096,B,185568,Northeast,Seasonal,7268.94,0.2498,Convenience
10,1,Fresh Produce Bundle,2023-08-11,39627.77,39627.77,96,436.35,0.054,0,42.24,2.115,221.33,6.096,A,121854,West,Grocery,4630.61,0.1169,Premium
10,3,Laundry Detergent,2023-08-11,44896.63,44896.63,370,132.18,0.082,0,42.24,2.115,221.33,6.096,A,121854,West,Household,7052.55,0.1571,Value
10,5,Smart TV 43 Inch,2023-08-11,61788.82,61788.82,64,999.43,0.034,0,42.24,2.115,221.33,6.096,A,121854,West,Technology,7650.32,0.1238,Family
10,7,Winter Jacket,2023-08-11,67211.87,67211.87,295,242.9,0.062,0,42.24,2.115,221.33,6.096,A,121854,West,Apparel,17982.47,0.2675,Premium
10,10,First Aid Kit,2023-08-11,37182.21,37182.21,164,249.69,0.092,0,42.24,2.115,221.33,6.096,A,121854,West,Pharmacy,8717.79,0.2345,Value
10,12,Storage Organizer,2023-08-11,52508.55,52508.55,123,470.15,0.092,0,42.24,2.115,221.33,6.096,A,121854,West,Home,10053.38,0.1915,Convenience
10,16,Board Game Pack,2023-08-11,87768.95,87768.95,147,642.7,0.071,0,42.24,2.115,221.33,6.096,A,121854,West,Toys,14959.52,0.1704,Premium
10,20,Car Care Kit,2023-08-11,60480.45,60480.45,104,657.11,0.115,0,42.24,2.115,221.33,6.096,A,121854,West,Automotive,7599.12,0.1256,Convenience
10,24,Garden Tool Set,2023-08-11,88955.61,88955.61,209,453.76,0.062,0,42.24,2.115,221.33,6.096,A,121854,West,Garden,15797.23,0.1776,Convenience
10,28,Back-to-School Kit,2023-08-11,52619.14,52619.14,404,137.1,0.05,0,42.24,2.115,221.33,6.096,A,121854,West,Seasonal,9641.87,0.1832,Family
11,1,Fresh Produce Bundle,2023-08-11,7143.55,7143.55,72,105.77,0.062,0,42.24,2.115,221.33,6.096,B,63233,South,Grocery,757.83,0.1061,Premium
11,3,Cleaning Starter Kit,2023-08-11,9535.91,9535.91,387,24.89,0.01,0,42.24,2.115,221.33,6.096,B,63233,South,Household,2499.54,0.2621,Family
11,5,Wireless Headphones,2023-08-11,12201.25,12201.25,324,38.27,0.016,0,42.24,2.115,221.33,6.096,B,63233,South,Technology,2488.83,0.204,Family
11,7,Denim Jeans,2023-08-11,12940.39,12940.39,270,51.1,0.062,0,42.24,2.115,221.33,6.096,B,63233,South,Apparel,2863.09,0.2213,Convenience
11,10,First Aid Kit,2023-08-11,7218.01,7218.01,45,177.24,0.095,0,42.24,2.115,221.33,6.096,B,63233,South,Pharmacy,1093.21,0.1515,Convenience
11,12,Storage Organizer,2023-08-11,9846.29,9846.29,125,87.23,0.097,0,42.24,2.115,221.33,6.096,B,63233,South,Home,1260.94,0.1281,Convenience
11,16,Board Game Pack,2023-08-11,14743.86,14743.86,220,69.96,0.042,0,42.24,2.115,221.33,6.096,B,63233,South,Toys,4197.23,0.2847,Value
11,20,Car Care Kit,2023-08-11,10274.72,10274.72,81,135.09,0.061,0,42.24,2.115,221.33,6.096,B,63233,South,Automotive,2037.25,0.1983,Value
11,24,Patio Planter,2023-08-11,11924.18,11924.18,203,60.43,0.028,0,42.24,2.115,221.33,6.096,B,63233,South,Garden,2252.04,0.1889,Value
11,28,Back-to-School Kit,2023-08-11,7717.59,7717.59,182,46.75,0.093,0,42.24,2.115,221.33,6.096,B,63233,South,Seasonal,2033.1,0.2634,Convenience
12,1,Fresh Produce Bundle,2023-08-11,17352.1,17352.1,79,229.28,0.042,0,42.24,2.115,221.33,6.096,B,65916,Midwest,Grocery,4074.79,0.2348,Convenience
12,3,Laundry Detergent,2023-08-11,23538.98,23538.98,45,528.37,0.01,0,42.24,2.115,221.33,6.096,B,65916,Midwest,Household,4225.21,0.1795,Premium
12,5,Tablet Essentials Kit,2023-08-11,31847.75,31847.75,119,267.63,0,0,42.24,2.115,221.33,6.096,B,65916,Midwest,Technology,4654.65,0.1462,Convenience
12,7,Athletic Shoes,2023-08-11,27173.03,27173.03,236,130.4,0.117,0,42.24,2.115,221.33,6.096,B,65916,Midwest,Apparel,2169.11,0.0798,Family
12,10,Wellness Pack,2023-08-11,17887.26,17887.26,232,77.33,0.003,0,42.24,2.115,221.33,6.096,B,65916,Midwest,Pharmacy,5036.12,0.2815,Value
12,12,Cookware Combo,2023-08-11,25522.45,25522.45,95,271.65,0.011,0,42.24,2.115,221.33,6.096,B,65916,Midwest,Home,4362.09,0.1709,Premium
12,16,Board Game Pack,2023-08-11,42531.23,42531.23,287,157.65,0.06,0,42.24,2.115,221.33,6.096,B,65916,Midwest,Toys,4951.75,0.1164,Premium
12,20,All-Weather Mats,2023-08-11,27760.37,27760.37,307,92.84,0.026,0,42.24,2.115,221.33,6.096,B,65916,Midwest,Automotive,8352.83,0.3009,Premium
12,24,Outdoor Lighting,2023-08-11,36396.1,36396.1,366,104.9,0.052,0,42.24,2.115,221.33,6.096,B,65916,Midwest,Garden,9836.4,0.2703,Family
12,28,Back-to-School Kit,2023-08-11,21544.01,21544.01,272,85.35,0.072,0,42.24,2.115,221.33,6.096,B,65916,Midwest,Seasonal,3734.89,0.1734,Convenience
13,1,Great Value Cereal,2023-08-11,50748.99,50748.99,86,642.82,0.082,0,42.24,2.115,221.33,6.096,A,163858,Northeast,Grocery,6327.26,0.1247,Value
13,3,Kitchen Towels,2023-08-11,61472.45,61472.45,415,155.76,0.049,0,42.24,2.115,221.33,6.096,A,163858,Northeast,Household,13717.22,0.2231,Convenience
13,5,Smart TV 43 Inch,2023-08-11,72171.23,72171.23,353,204.45,0,0,42.24,2.115,221.33,6.096,A,163858,Northeast,Technology,16300.71,0.2259,Premium
13,7,Winter Jacket,2023-08-11,81075.21,81075.21,52,1663.97,0.063,0,42.24,2.115,221.33,6.096,A,163858,Northeast,Apparel,13561.44,0.1673,Convenience
13,10,Vitamin Bundle,2023-08-11,49550.22,49550.22,96,529.38,0.025,0,42.24,2.115,221.33,6.096,A,163858,Northeast,Pharmacy,14336.72,0.2893,Family
13,12,Bedding Set,2023-08-11,58096.31,58096.31,371,176.15,0.111,0,42.24,2.115,221.33,6.096,A,163858,Northeast,Home,7745.92,0.1333,Convenience
13,16,Board Game Pack,2023-08-11,104965.37,104965.37,354,316.11,0.062,0,42.24,2.115,221.33,6.096,A,163858,Northeast,Toys,20518.91,0.1955,Family
13,20,Car Care Kit,2023-08-11,59587.47,59587.47,181,344.36,0.044,0,42.24,2.115,221.33,6.096,A,163858,Northeast,Automotive,10574.9,0.1775,Convenience
13,24,Outdoor Lighting,2023-08-11,89818.91,89818.91,116,849.01,0.088,0,42.24,2.115,221.33,6.096,A,163858,Northeast,Garden,12178.91,0.1356,Convenience
13,28,Holiday Decor Box,2023-08-11,47890.73,47890.73,200,259.43,0.077,0,42.24,2.115,221.33,6.096,A,163858,Northeast,Seasonal,8869.33,0.1852,Convenience
14,1,Bakery Value Pack,2023-08-11,26350.08,26350.08,417,67.95,0.07,0,42.24,2.115,221.33,6.096,A,138132,South,Grocery,5351.86,0.2031,Value
14,3,Cleaning Starter Kit,2023-08-11,35624.07,35624.07,136,274.86,0.047,0,42.24,2.115,221.33,6.096,A,138132,South,Household,4581.71,0.1286,Family
14,5,Smart TV 43 Inch,2023-08-11,36743.27,36743.27,301,133.26,0.084,0,42.24,2.115,221.33,6.096,A,138132,South,Technology,9072.32,0.2469,Value
14,7,Denim Jeans,2023-08-11,42158.09,42158.09,137,336.68,0.086,0,42.24,2.115,221.33,6.096,A,138132,South,Apparel,4633.29,0.1099,Premium
14,10,First Aid Kit,2023-08-11,27303.88,27303.88,295,98.25,0.058,0,42.24,2.115,221.33,6.096,A,138132,South,Pharmacy,5940.0,0.2176,Family
14,12,Storage Organizer,2023-08-11,30810.72,30810.72,182,181.25,0.066,0,42.24,2.115,221.33,6.096,A,138132,South,Home,5360.98,0.174,Convenience
14,16,Building Blocks,2023-08-11,43158.35,43158.35,97,491.64,0.095,0,42.24,2.115,221.33,6.096,A,138132,South,Toys,9405.01,0.2179,Premium
14,20,Car Care Kit,2023-08-11,37087.14,37087.14,117,324.45,0.023,0,42.24,2.115,221.33,6.096,A,138132,South,Automotive,9042.13,0.2438,Value
14,24,Outdoor Lighting,2023-08-11,52864.97,52864.97,309,191.16,0.105,0,42.24,2.115,221.33,6.096,A,138132,South,Garden,6329.9,0.1197,Premium
14,28,Back-to-School Kit,2023-08-11,31474.84,31474.84,271,124.62,0.068,0,42.24,2.115,221.33,6.096,A,138132,South,Seasonal,5501.0,0.1748,Family
15,1,Great Value Cereal,2023-08-11,14982.17,14982.17,324,46.99,0.016,0,42.24,2.115,221.33,6.096,B,63717,South,Grocery,3598.51,0.2402,Premium
15,3,Cleaning Starter Kit,2023-08-11,20295.52,20295.52,68,319.55,0.066,0,42.24,2.115,221.33,6.096,B,63717,South,Household,2798.61,0.1379,Family
15,5,Tablet Essentials Kit,2023-08-11,18880.43,18880.43,355,54.77,0.029,0,42.24,2.115,221.33,6.096,B,63717,South,Technology,3516.41,0.1862,Value
15,7,Winter Jacket,2023-08-11,27491.36,27491.36,171,176.09,0.087,0,42.24,2.115,221.33,6.096,B,63717,South,Apparel,6298.0,0.2291,Convenience
15,10,Vitamin Bundle,2023-08-11,16839.18,16839.18,195,90.9,0.05,0,42.24,2.115,221.33,6.096,B,63717,South,Pharmacy,2669.33,0.1585,Value
15,12,Storage Organizer,2023-08-11,21629.2,21629.2,378,61.66,0.072,0,42.24,2.115,221.33,6.096,B,63717,South,Home,5615.11,0.2596,Premium
15,16,Board Game Pack,2023-08-11,30790.01,30790.01,250,133.29,0.076,0,42.24,2.115,221.33,6.096,B,63717,South,Toys,4524.3,0.1469,Premium
15,20,All-Weather Mats,2023-08-11,23208.61,23208.61,301,78.04,0.012,0,42.24,2.115,221.33,6.096,B,63717,South,Automotive,3797.48,0.1636,Family
15,24,Outdoor Lighting,2023-08-11,29263.79,29263.79,276,117.55,0.098,0,42.24,2.115,221.33,6.096,B,63717,South,Garden,6890.93,0.2355,Value
15,28,Holiday Decor Box,2023-08-11,14768.06,14768.06,153,99.2,0.027,0,42.24,2.115,221.33,6.096,B,63717,South,Seasonal,4463.99,0.3023,Premium
1,1,Great Value Cereal,2023-08-18,24782.82,24782.82,420,59.84,0.014,0,39.06,2.099,221.748,6.077,A,117097,Northeast,Grocery,5244.29,0.2116,Convenience
1,3,Kitchen Towels,2023-08-18,28466.19,28466.19,253,115.76,0.028,0,39.06,2.099,221.748,6.077,A,117097,Northeast,Household,6589.69,0.2315,Family
1,5,Smart TV 43 Inch,2023-08-18,29271.6,29271.6,374,84.98,0.079,0,39.06,2.099,221.748,6.077,A,117097,Northeast,Technology,4938.94,0.1687,Family
1,7,Denim Jeans,2023-08-18,40093.97,40093.97,235,188.11,0.093,0,39.06,2.099,221.748,6.077,A,117097,Northeast,Apparel,8100.14,0.202,Value
1,10,Vitamin Bundle,2023-08-18,22278.14,22278.14,369,61.67,0.021,0,39.06,2.099,221.748,6.077,A,117097,Northeast,Pharmacy,5051.73,0.2268,Convenience
1,12,Bedding Set,2023-08-18,34480.1,34480.1,396,90.89,0.042,0,39.06,2.099,221.748,6.077,A,117097,Northeast,Home,5329.47,0.1546,Convenience
1,16,Building Blocks,2023-08-18,42910.35,42910.35,150,301.44,0.051,0,39.06,2.099,221.748,6.077,A,117097,Northeast,Toys,8010.87,0.1867,Premium
1,20,Motor Oil Pack,2023-08-18,32814.01,32814.01,170,207.33,0.069,0,39.06,2.099,221.748,6.077,A,117097,Northeast,Automotive,7533.26,0.2296,Family
1,24,Garden Tool Set,2023-08-18,45944.74,45944.74,205,239.7,0.065,0,39.06,2.099,221.748,6.077,A,117097,Northeast,Garden,9563.69,0.2082,Premium
1,28,Holiday Decor Box,2023-08-18,26353.43,26353.43,358,81.61,0.098,0,39.06,2.099,221.748,6.077,A,117097,Northeast,Seasonal,5303.48,0.2012,Value
2,1,Fresh Produce Bundle,2023-08-18,22097.36,22097.36,111,213.83,0.069,0,39.06,2.099,221.748,6.077,B,187964,Midwest,Grocery,5662.64,0.2563,Convenience
2,3,Laundry Detergent,2023-08-18,29554.9,29554.9,316,99.39,0.059,0,39.06,2.099,221.748,6.077,B,187964,Midwest,Household,4933.24,0.1669,Convenience
2,5,Tablet Essentials Kit,2023-08-18,37851.59,37851.59,237,160.51,0.005,0,39.06,2.099,221.748,6.077,B,187964,Midwest,Technology,9588.42,0.2533,Convenience
2,7,Denim Jeans,2023-08-18,43663.15,43663.15,252,192.95,0.102,0,39.06,2.099,221.748,6.077,B,187964,Midwest,Apparel,4581.29,0.1049,Family
2,10,First Aid Kit,2023-08-18,25696.41,25696.41,185,144.54,0.039,0,39.06,2.099,221.748,6.077,B,187964,Midwest,Pharmacy,3542.0,0.1378,Convenience
2,12,Storage Organizer,2023-08-18,31392.47,31392.47,167,206.34,0.089,0,39.06,2.099,221.748,6.077,B,187964,Midwest,Home,6190.57,0.1972,Value
2,16,Outdoor Play Set,2023-08-18,50711.58,50711.58,364,141.44,0.015,0,39.06,2.099,221.748,6.077,B,187964,Midwest,Toys,11573.88,0.2282,Convenience
2,20,All-Weather Mats,2023-08-18,36008.62,36008.62,409,93.36,0.057,0,39.06,2.099,221.748,6.077,B,187964,Midwest,Automotive,9772.69,0.2714,Convenience
2,24,Outdoor Lighting,2023-08-18,48725.3,48725.3,233,223.18,0.063,0,39.06,2.099,221.748,6.077,B,187964,Midwest,Garden,13428.23,0.2756,Value
2,28,Back-to-School Kit,2023-08-18,25253.77,25253.77,178,143.6,0.012,0,39.06,2.099,221.748,6.077,B,187964,Midwest,Seasonal,4195.09,0.1661,Value
3,1,Bakery Value Pack,2023-08-18,11531.28,11531.28,411,29.16,0.038,0,39.06,2.099,221.748,6.077,A,69561,West,Grocery,3445.97,0.2988,Premium
3,3,Cleaning Starter Kit,2023-08-18,15532.54,15532.54,281,55.28,0,0,39.06,2.099,221.748,6.077,A,69561,West,Household,2992.36,0.1927,Value
3,5,Smart TV 43 Inch,2023-08-18,20029.2,20029.2,147,145.73,0.065,0,39.06,2.099,221.748,6.077,A,69561,West,Technology,3269.28,0.1632,Premium
3,7,Denim Jeans,2023-08-18,22149.55,22149.55,360,67.1,0.083,0,39.06,2.099,221.748,6.077,A,69561,West,Apparel,4077.98,0.1841,Family
3,10,Vitamin Bundle,2023-08-18,15164.96,15164.96,240,68.31,0.075,0,39.06,2.099,221.748,6.077,A,69561,West,Pharmacy,2742.41,0.1808,Convenience
3,12,Storage Organizer,2023-08-18,16459.73,16459.73,236,79.35,0.121,0,39.06,2.099,221.748,6.077,A,69561,West,Home,4150.45,0.2522,Premium
3,16,Building Blocks,2023-08-18,28249.82,28249.82,236,123.28,0.029,0,39.06,2.099,221.748,6.077,A,69561,West,Toys,6666.47,0.236,Family
3,20,Car Care Kit,2023-08-18,16810.52,16810.52,290,62.4,0.071,0,39.06,2.099,221.748,6.077,A,69561,West,Automotive,2410.19,0.1434,Family
3,24,Patio Planter,2023-08-18,23465.27,23465.27,194,140.97,0.142,0,39.06,2.099,221.748,6.077,A,69561,West,Garden,4466.62,0.1904,Convenience
3,28,Holiday Decor Box,2023-08-18,14664.62,14664.62,395,40.62,0.086,0,39.06,2.099,221.748,6.077,A,69561,West,Seasonal,3652.26,0.2491,Convenience
4,1,Fresh Produce Bundle,2023-08-18,39558.11,39558.11,251,164.68,0.043,0,39.06,2.099,221.748,6.077,B,187853,Northeast,Grocery,7617.11,0.1926,Family
4,3,Cleaning Starter Kit,2023-08-18,40089.91,40089.91,189,221.88,0.044,0,39.06,2.099,221.748,6.077,B,187853,Northeast,Household,7156.04,0.1785,Convenience
4,5,Smart TV 43 Inch,2023-08-18,51024.4,51024.4,258,200.98,0.016,0,39.06,2.099,221.748,6.077,B,187853,Northeast,Technology,11936.69,0.2339,Value
4,7,Denim Jeans,2023-08-18,55894.27,55894.27,365,159.85,0.042,0,39.06,2.099,221.748,6.077,B,187853,Northeast,Apparel,16117.13,0.2884,Value
4,10,First Aid Kit,2023-08-18,39724.2,39724.2,105,404.19,0.064,0,39.06,2.099,221.748,6.077,B,187853,Northeast,Pharmacy,9542.56,0.2402,Family
4,12,Cookware Combo,2023-08-18,51653.17,51653.17,320,163.54,0.013,0,39.06,2.099,221.748,6.077,B,187853,Northeast,Home,12807.49,0.248,Convenience
4,16,Board Game Pack,2023-08-18,67223.47,67223.47,331,224.16,0.094,0,39.06,2.099,221.748,6.077,B,187853,Northeast,Toys,17467.77,0.2598,Convenience
4,20,All-Weather Mats,2023-08-18,52491.7,52491.7,146,407.17,0.117,0,39.06,2.099,221.748,6.077,B,187853,Northeast,Automotive,10676.18,0.2034,Family
4,24,Patio Planter,2023-08-18,79743.88,79743.88,161,529.74,0.065,0,39.06,2.099,221.748,6.077,B,187853,Northeast,Garden,14672.88,0.184,Convenience
4,28,Back-to-School Kit,2023-08-18,39719.28,39719.28,310,140.8,0.09,0,39.06,2.099,221.748,6.077,B,187853,Northeast,Seasonal,4101.3,0.1033,Convenience
5,1,Great Value Cereal,2023-08-18,12628.48,12628.48,185,75.34,0.094,0,39.06,2.099,221.748,6.077,B,46703,West,Grocery,2729.18,0.2161,Premium
5,3,Cleaning Starter Kit,2023-08-18,13618.64,13618.64,281,52.68,0.08,0,39.06,2.099,221.748,6.077,B,46703,West,Household,1359.29,0.0998,Convenience
5,5,Wireless Headphones,2023-08-18,17353.88,17353.88,211,87.03,0.055,0,39.06,2.099,221.748,6.077,B,46703,West,Technology,2648.87,0.1526,Premium
5,7,Winter Jacket,2023-08-18,23016.69,23016.69,241,100.64,0.051,0,39.06,2.099,221.748,6.077,B,46703,West,Apparel,4102.14,0.1782,Convenience
5,10,Wellness Pack,2023-08-18,11848.51,11848.51,169,78.25,0.104,0,39.06,2.099,221.748,6.077,B,46703,West,Pharmacy,2322.07,0.196,Family
5,12,Storage Organizer,2023-08-18,18783.05,18783.05,249,78.09,0.034,0,39.06,2.099,221.748,6.077,B,46703,West,Home,3854.34,0.2052,Premium
5,16,Board Game Pack,2023-08-18,23133.13,23133.13,275,86.19,0.024,0,39.06,2.099,221.748,6.077,B,46703,West,Toys,6394.56,0.2764,Convenience
5,20,Car Care Kit,2023-08-18,17925.17,17925.17,319,60.03,0.064,0,39.06,2.099,221.748,6.077,B,46703,West,Automotive,2758.69,0.1539,Value
5,24,Garden Tool Set,2023-08-18,25227.3,25227.3,58,497.66,0.126,0,39.06,2.099,221.748,6.077,B,46703,West,Garden,2233.19,0.0885,Value
5,28,Back-to-School Kit,2023-08-18,14365.73,14365.73,350,43.21,0.05,0,39.06,2.099,221.748,6.077,B,46703,West,Seasonal,4061.05,0.2827,Value
6,1,Great Value Cereal,2023-08-18,21827.0,21827.0,149,147.23,0.005,0,39.06,2.099,221.748,6.077,B,134194,Midwest,Grocery,5779.38,0.2648,Family
6,3,Laundry Detergent,2023-08-18,30507.37,30507.37,200,163.32,0.066,0,39.06,2.099,221.748,6.077,B,134194,Midwest,Household,5829.23,0.1911,Family
6,5,Smart TV 43 Inch,2023-08-18,32371.2,32371.2,343,103.26,0.086,0,39.06,2.099,221.748,6.077,B,134194,Midwest,Technology,7686.14,0.2374,Value
6,7,Winter Jacket,2023-08-18,36622.98,36622.98,332,120.03,0.081,0,39.06,2.099,221.748,6.077,B,134194,Midwest,Apparel,6345.65,0.1733,Value
6,10,Wellness Pack,2023-08-18,21765.12,21765.12,147,161.99,0.086,0,39.06,2.099,221.748,6.077,B,134194,Midwest,Pharmacy,2591.01,0.119,Convenience
6,12,Storage Organizer,2023-08-18,33773.79,33773.79,206,169.9,0.035,0,39.06,2.099,221.748,6.077,B,134194,Midwest,Home,5399.97,0.1599,Value
6,16,Outdoor Play Set,2023-08-18,51343.7,51343.7,132,415.56,0.064,0,39.06,2.099,221.748,6.077,B,134194,Midwest,Toys,5756.03,0.1121,Family
